dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2004-09-01,2,4,1,2,1,0,0,0,0,0,0,0,0
2004-10-01,1,4,0,1,0,0,0,0,0,0,0,0,0
2004-11-01,3,8,1,3,1,0,0,0,0,0,0,0,0
2004-12-01,1,4,0,1,0,0,0,0,0,0,0,0,0
2005-01-01,13,83,3,13,3,0,0,0,0,0,0,0,0
2005-02-01,18,81,7,18,7,0,0,0,0,0,0,0,0
2005-03-01,12,37,3,12,2,0,0,0,0,0,0,0,0
2005-04-01,4,4,1,4,1,0,0,0,0,0,0,0,0
2005-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-06-01,4,13,1,4,1,0,0,0,0,0,0,0,0
2005-07-01,10,86,2,10,1,0,0,0,0,0,0,0,0
2005-08-01,13,135,3,13,2,0,0,0,0,0,0,0,0
2005-09-01,21,175,5,21,5,0,0,0,0,0,0,0,0
2005-10-01,9,43,1,9,1,0,0,0,0,0,0,0,0
2005-11-01,1,14,0,1,0,0,0,0,0,0,0,0,0
2005-12-01,3,85,2,3,2,0,0,0,0,0,0,0,0
2006-01-01,6,32,1,6,1,0,0,0,0,0,0,0,0
2006-02-01,2,6,0,2,0,0,0,0,0,0,0,0,0
2006-03-01,4,20,1,4,1,0,0,0,0,0,0,0,0
2006-04-01,7,22,3,7,3,0,0,0,0,0,0,0,0
2006-05-01,6,35,0,6,0,0,0,0,0,0,0,0,0
2006-06-01,7,17,0,7,0,0,0,0,0,0,0,0,0
2006-07-01,14,68,4,13,3,0,0,0,0,0,0,0,0
2006-08-01,13,79,2,12,2,0,0,0,0,0,0,0,0
2006-09-01,5,11,1,5,1,0,0,0,0,0,0,0,0
2006-10-01,6,14,1,6,0,0,0,0,0,0,0,0,0
2006-11-01,6,34,0,6,0,0,0,0,0,0,0,0,0
2006-12-01,4,8,0,4,0,0,0,0,0,0,0,0,0
2007-01-01,2,11,0,2,0,0,0,0,0,0,0,0,0
2007-02-01,9,32,2,9,2,0,0,0,0,0,0,0,0
2007-03-01,21,184,9,20,5,0,0,0,0,0,0,0,0
2007-04-01,17,114,8,17,6,0,0,0,0,0,0,0,0
2007-05-01,5,10,1,5,1,0,0,0,0,0,0,0,0
2007-06-01,11,18,2,11,1,0,0,0,0,0,0,0,0
2007-07-01,6,12,2,6,1,0,0,0,0,0,0,0,0
2007-08-01,3,10,1,3,0,0,0,0,0,0,0,0,0
2007-09-01,5,29,0,5,0,0,0,0,0,0,0,0,0
2007-10-01,1,8,0,1,0,0,0,0,0,0,0,0,0
2007-11-01,17,84,5,17,5,0,0,0,0,0,0,0,0
2007-12-01,2,12,0,2,0,0,0,0,0,0,0,0,0
2008-01-01,4,16,1,4,1,0,0,0,0,0,0,0,0
2008-02-01,3,4,0,3,0,0,0,0,0,0,0,0,0
2008-03-01,5,5,1,5,1,0,0,0,0,0,0,0,0
2008-04-01,5,5,1,5,1,0,0,0,0,0,0,0,0
2008-05-01,16,49,3,16,2,0,0,0,0,0,0,0,0
2008-06-01,6,19,1,6,1,0,0,0,0,0,0,0,0
2008-07-01,7,39,1,7,0,0,0,0,0,0,0,0,0
2008-08-01,6,50,1,6,1,0,0,0,0,0,0,0,0
2008-09-01,4,14,0,4,0,0,0,0,0,0,0,0,0
2008-10-01,6,21,0,6,0,0,0,0,0,0,0,0,0
2008-11-01,8,22,1,8,1,0,0,0,0,0,0,0,0
2008-12-01,4,38,1,4,1,0,0,0,0,0,0,0,0
2009-01-01,10,62,1,10,1,0,0,0,0,0,0,0,0
2009-02-01,1,7,0,1,0,0,0,0,0,0,0,0,0
2009-03-01,7,43,2,6,0,0,0,0,0,0,0,0,0
2009-04-01,11,68,4,10,1,0,0,0,0,0,0,0,0
2009-05-01,7,41,1,7,0,0,0,0,0,0,0,0,0
2009-06-01,13,123,4,13,2,0,0,0,0,0,0,0,0
2009-07-01,7,41,0,7,0,0,0,0,0,0,0,0,0
2009-08-01,8,23,2,7,0,0,0,0,0,0,0,0,0
2009-09-01,1,1,0,1,0,0,0,0,0,0,0,0,0
2009-10-01,1,1,0,1,0,0,0,0,0,0,0,0,0
2009-11-01,1,1,0,1,0,0,0,0,0,0,0,0,0
2009-12-01,4,6,2,4,2,0,0,0,0,0,0,0,0
2010-01-01,1,1,0,1,0,0,0,0,0,0,0,0,0
2010-02-01,5,10,3,5,3,0,0,0,0,0,0,0,0
2010-03-01,7,20,2,7,1,0,0,0,0,0,0,0,0
2010-04-01,5,17,0,5,0,0,0,0,0,0,0,0,0
2010-05-01,1,1,0,1,0,0,0,0,0,0,0,0,0
2010-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,4,5,1,4,1,0,0,0,0,0,0,0,0
2010-08-01,7,46,1,7,1,0,0,0,0,0,0,0,0
2010-09-01,6,25,0,6,0,0,0,0,0,0,0,0,0
2010-10-01,3,5,1,3,1,0,0,0,0,0,0,0,0
2010-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,1,1,0,1,0,0,0,0,0,0,0,0,0
2011-01-01,1,2,0,1,0,0,0,0,0,0,0,0,0
2011-02-01,1,1,0,1,0,0,0,0,0,0,0,0,0
2011-03-01,3,3,0,3,0,0,0,0,0,0,0,0,0
2011-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01,2,9,1,2,1,0,0,0,0,0,0,0,0
2011-06-01,5,11,1,5,0,0,0,0,0,0,0,0,0
2011-07-01,2,3,0,2,0,0,0,0,0,0,0,0,0
2011-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-01,2,4,0,2,0,0,0,0,0,0,0,0,0
2011-12-01,2,3,0,2,0,0,0,0,0,0,0,0,0
2012-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01,1,2,0,1,0,0,0,0,0,0,0,0,0
2012-05-01,3,4,2,3,1,0,0,0,0,0,0,0,0
2012-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-01,3,9,0,3,0,0,0,0,0,0,0,0,0
2012-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-01,3,3,3,3,2,0,0,0,0,0,0,0,0
2012-10-01,1,1,0,1,0,0,0,0,0,0,0,0,0
2012-11-01,1,1,1,1,1,0,0,0,0,0,0,0,0
2012-12-01,11,53,1,11,1,0,0,0,0,0,0,0,0
2013-01-01,5,25,1,5,1,0,0,0,0,0,0,0,0
2013-02-01,2,4,1,2,1,0,0,0,0,0,0,0,0
2013-03-01,1,1,1,1,1,0,0,0,0,0,0,0,0
2013-04-01,2,7,1,2,1,0,0,0,0,0,0,0,0
2013-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,2,2,1,2,1,0,0,0,0,0,0,0,0
2013-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01,15,41,6,12,2,0,0,0,0,0,0,0,0
2013-11-01,2,3,0,2,0,0,0,0,0,0,0,0,0
2013-12-01,2,3,0,2,0,0,0,0,0,0,0,0,0
2014-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,1,1,0,1,0,0,0,0,0,0,0,0,0
2014-03-01,6,13,1,6,1,0,0,0,0,0,0,0,0
2014-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,1,1,0,1,0,0,0,0,0,0,0,0,0
2014-07-01,2,2,0,2,0,0,0,0,0,0,0,0,0
2014-08-01,1,8,0,1,0,0,0,0,0,0,0,0,0
2014-09-01,1,4,0,1,0,0,0,0,0,0,0,0,0
2014-10-01,2,6,0,2,0,0,0,0,0,0,0,0,0
2014-11-01,1,1,0,1,0,0,0,0,0,0,0,0,0
2014-12-01,1,3,0,1,0,0,0,0,0,0,0,0,0
2015-01-01,3,22,1,3,1,0,0,0,0,0,0,0,0
2015-02-01,4,14,1,4,1,0,0,0,0,0,0,0,0
2015-03-01,1,14,0,1,0,0,0,0,0,0,0,0,0
2015-04-01,2,7,1,2,1,0,0,0,0,0,0,0,0
2015-05-01,2,6,0,2,0,0,0,0,0,0,0,0,0
2015-06-01,2,7,0,2,0,0,0,0,0,0,0,0,0
2015-07-01,2,18,1,2,1,0,0,0,0,0,0,0,0
2015-08-01,8,19,1,8,1,0,0,0,0,0,0,0,0
2015-09-01,5,18,3,5,3,0,0,0,0,0,0,0,0
2015-10-01,2,8,0,2,0,0,0,0,0,0,0,0,0
2015-11-01,1,11,0,1,0,0,0,0,0,0,0,0,0
2015-12-01,2,9,0,2,0,0,0,0,0,0,0,0,0
2016-01-01,11,21,5,11,4,0,0,0,0,0,0,0,0
2016-02-01,5,21,1,5,1,0,0,0,0,0,0,1,0
2016-03-01,13,46,1,13,0,0,0,0,9,6,57,1,2
2016-04-01,5,41,1,5,0,0,0,0,10,7,108,29,2
2016-05-01,5,22,2,5,1,0,0,0,18,7,181,37,3
2016-06-01,12,59,7,10,4,0,0,0,27,14,365,72,0
2016-07-01,8,49,3,6,0,0,0,0,29,35,504,28,0
2016-08-01,21,167,8,17,5,0,0,0,34,25,302,31,3
2016-09-01,19,123,9,17,7,0,0,0,41,37,446,32,11
2016-10-01,15,99,5,15,4,1,0,0,51,30,307,26,2
2016-11-01,13,173,6,10,3,0,0,0,40,18,307,29,3
2016-12-01,9,50,2,9,2,0,0,0,17,12,157,29,4
2017-01-01,15,125,6,14,4,2,0,0,75,59,685,30,4
2017-02-01,24,150,9,20,3,42,5,31,92,87,1072,34,5
2017-03-01,12,134,5,11,1,22,6,14,49,83,768,37,1
2017-04-01,11,236,3,10,2,22,4,12,69,41,397,23,1
2017-05-01,12,254,4,11,2,15,10,9,36,34,419,34,4
2017-06-01,24,156,7,24,6,31,14,19,62,63,404,39,6
2017-07-01,13,141,4,11,0,13,2,7,34,60,439,27,4
2017-08-01,9,84,4,8,3,21,3,19,45,42,334,28,3
2017-09-01,16,123,5,16,4,31,8,19,65,42,517,27,2
2017-10-01,10,117,3,8,0,57,4,57,103,96,536,36,3
2017-11-01,12,159,4,11,2,30,6,24,65,62,572,45,5
2017-12-01,9,76,2,9,2,17,5,16,44,43,304,25,2
2018-01-01,11,95,5,11,3,15,1,9,27,18,190,36,7
2018-02-01,7,53,3,7,2,19,5,16,40,41,269,31,2
2018-03-01,17,235,11,16,8,21,4,16,37,31,223,65,6
2018-04-01,20,161,8,15,4,25,1,22,61,44,494,39,7
2018-05-01,22,206,2,20,0,23,8,20,58,59,460,44,1
2018-06-01,20,191,9,20,7,17,4,10,41,26,219,33,4
2018-07-01,10,174,3,10,1,6,0,4,27,10,159,29,4
2018-08-01,11,155,3,11,1,5,2,3,19,88,504,23,2
2018-09-01,9,140,3,9,3,1,0,1,22,11,159,44,6
2018-10-01,12,128,3,11,1,13,1,16,32,32,196,37,2
2018-11-01,14,317,2,13,2,67,11,54,87,73,328,50,4
2018-12-01,15,151,6,14,2,27,4,24,45,39,276,25,4
2019-01-01,17,100,6,15,3,18,2,15,36,35,184,31,3
2019-02-01,10,137,3,9,2,16,2,12,29,17,117,40,2
2019-03-01,13,147,4,12,3,19,5,22,46,48,261,43,5
2019-04-01,12,300,2,12,2,39,2,36,63,59,273,55,3
2019-05-01,13,284,3,13,0,21,8,19,43,106,656,33,7
2019-06-01,9,122,2,6,0,13,1,10,30,24,219,37,3
2019-07-01,10,153,3,9,3,14,3,14,35,32,209,34,3
2019-08-01,10,115,4,10,2,15,0,14,27,33,155,34,1
2019-09-01,10,148,2,10,1,11,0,8,39,23,148,31,2
2019-10-01,11,165,2,11,2,21,1,23,49,52,274,26,3
2019-11-01,23,129,12,20,6,29,3,24,96,71,574,62,9
2019-12-01,9,77,4,8,1,18,0,18,46,40,221,26,4
2020-01-01,6,75,0,6,0,23,0,18,52,32,183,34,3
2020-02-01,12,63,4,12,2,25,4,24,51,43,345,29,3
2020-03-01,11,165,3,11,1,43,7,35,67,72,389,38,4
2020-04-01,12,123,2,11,2,49,7,37,84,80,427,57,6
2020-05-01,14,117,3,12,1,25,3,30,54,56,292,44,7
2020-06-01,10,143,2,8,1,19,2,18,43,39,258,41,6
2020-07-01,7,158,2,7,2,29,3,23,49,40,190,31,5
2020-08-01,11,119,4,8,0,30,3,27,72,70,504,32,9
