dates,number_of_contributors,number_of_commits,number_of_new_contributors,number_of_contributor-domains,number_of_new_contributor-domains,number_of_open_PRs,number_of_closed_PRs,number_of_merged_PRs,number_of_open_issues,number_of_closed_issues,number_of_issue_comments,number_of_stargazers,number_of_forks
2016-07-01,2,11,0,1,0,0,0,0,3,2,19,4,6
2016-08-01,5,9,4,4,3,3,0,3,8,5,35,12,8
2016-09-01,5,28,1,4,1,2,1,1,4,4,20,7,2
2016-10-01,7,35,2,5,1,9,1,8,10,9,30,7,4
2016-11-01,3,20,1,1,0,1,0,1,3,4,129,14,7
2016-12-01,3,46,0,2,0,2,0,2,5,6,52,7,4
2017-01-01,3,19,0,2,0,5,0,5,8,8,42,11,2
2017-02-01,2,12,0,1,0,0,0,0,2,0,28,13,1
2017-03-01,2,21,0,1,0,0,0,0,3,1,8,23,8
2017-04-01,5,26,2,4,2,5,2,3,8,9,70,12,6
2017-05-01,1,11,0,1,0,1,0,0,6,3,51,17,5
2017-06-01,2,17,0,2,0,1,1,1,11,8,91,12,1
2017-07-01,2,2,0,2,0,1,0,0,6,2,46,13,4
2017-08-01,2,2,1,1,0,1,0,1,7,9,92,13,7
2017-09-01,4,13,1,3,1,1,0,2,3,7,55,13,7
2017-10-01,4,7,2,3,2,2,0,2,3,4,15,22,8
2017-11-01,2,9,0,1,0,1,0,0,3,1,16,16,11
2017-12-01,2,11,0,2,0,1,0,1,4,4,23,23,5
2018-01-01,5,22,1,3,0,3,1,3,6,5,41,19,4
2018-02-01,5,35,2,4,1,7,0,7,17,17,222,23,5
2018-03-01,4,24,1,3,1,5,0,5,14,18,192,20,6
2018-04-01,3,17,0,2,0,5,1,4,11,7,87,23,4
2018-05-01,5,18,1,3,0,4,0,4,6,6,76,20,3
2018-06-01,3,42,0,3,0,9,2,7,15,12,109,14,6
2018-07-01,2,2,1,2,1,1,0,1,5,2,29,17,5
2018-08-01,2,2,1,1,0,1,0,0,3,1,16,10,4
2018-09-01,3,22,0,3,0,2,0,3,7,10,72,20,3
2018-10-01,5,26,2,5,1,5,0,3,12,8,74,15,3
2018-11-01,3,11,0,2,0,1,0,2,5,9,93,15,3
2018-12-01,3,13,1,1,0,2,0,0,7,2,32,17,6
2019-01-01,3,16,0,2,0,1,0,2,2,2,14,20,4
2019-02-01,3,12,0,1,0,2,0,2,5,4,24,13,1
2019-03-01,3,18,0,2,0,1,0,1,6,7,105,21,8
2019-04-01,3,45,0,1,0,6,2,5,15,16,160,28,5
2019-05-01,5,30,1,3,1,5,1,4,7,12,55,19,7
2019-06-01,3,12,0,1,0,2,1,2,7,6,27,15,9
2019-07-01,2,15,0,1,0,3,3,0,6,6,55,20,9
2019-08-01,1,1,0,1,0,0,0,0,3,1,15,18,2
2019-09-01,2,10,0,1,0,0,0,0,3,2,14,14,2
2019-10-01,1,7,0,1,0,0,0,0,2,5,89,18,5
2019-11-01,4,40,1,2,0,8,1,7,11,11,79,26,4
2019-12-01,3,21,1,2,1,3,0,3,4,9,67,35,5
2020-01-01,3,28,0,2,0,1,0,1,3,3,20,22,1
2020-02-01,2,16,0,1,0,0,0,0,4,2,6,25,2
2020-03-01,3,19,0,2,0,1,0,1,1,2,16,15,6
2020-04-01,4,16,2,3,2,8,2,2,10,6,53,21,5
2020-05-01,6,97,1,5,1,29,2,30,33,34,115,22,7
2020-06-01,1,18,0,1,0,0,0,0,2,2,10,22,5
2020-07-01,1,4,0,1,0,0,0,0,5,4,33,18,0
2020-08-01,3,22,0,3,0,3,1,2,5,6,49,11,3
